Date,Username,Tweet Content,label
2022-11-27 14:01:56+00:00,mattforthelikes,"@1stPrincipleInv @truth_tesla @claudes24060374 @elonmusk @stillgray @28delayslater I think ""woke mind virus"" is a (liberal) subset of a broader problem in the culture that spans the political spectrum (about equally) where opinions are being formed based on incomplete information or even misinformation.",1
2022-11-27 12:19:38+00:00,BorutoKawaki106,@Pellaeon112 @Shane60411529 @SeharShinwari @elonmusk Good think multi billion dollar Tesla didn’t ask for a random idiots opinion,2
2022-11-27 10:48:59+00:00,BluffKingHal,"@Lifeofmariw @MrAndyNgo @elonmusk @Tesla These people claim simply remaining silent, let alone expressing an opinion, can be literal violence. They also think it appropriate to treat people differently depending on their skin colour, regardless of their history, circumstances, or beliefs",2
2022-11-27 07:04:02+00:00,23cdub23,"@BawdyAnarchist_ @DeanSheikh1 I’m curious, in all sincerity and brevity, what’s the goal of tearing the semi down?  I’m a Tesla bull, yes, but I like to think im open to new opinions/facts. It just seems like you’re looking for holes/problems where i look for solutions/positives. I’d like to understand please",2
2022-11-26 23:56:57+00:00,kestrel_can,"@scott_the_shot @michbetancourt1 @SawyerMerritt @Tesla Last December, he took on Tesla stock valuation - I had opinions on that too, and suggested he listen to @TeslaPodcast to pick up some more relevant facts.  Doesn’t seem like he did though.  He’s a Mustang fan, so I think some of this is ICE fandom too.",1
2022-11-26 22:24:32+00:00,GlennKorcha,@Alyssa_Milano So you and you followers think it is better to support the company (Volkswagen) founded by Hitler and the Nazis than Tesla because Elon Musk allows people to share their own opinions that differ from yours? I never had you pegged for being a Nazi supporting fascist but……………,2
2022-11-26 22:00:10+00:00,DanPuravet,"@holdstillbro @Diogenease @GTCurtis7 @elonmusk @engineers_feed @Twitter What do you think of Musk's master plan? Did it work? Was it smart? Did it help Tesla?

What about all his other accomplishments? Are they insignificant too? &amp; was he irrelevant to the success of his other companies too?

Your opinions so far don't match reality.",2
2022-11-26 21:21:17+00:00,MoltzanSheree,@johnson_annitra @OccupyDemocrats @TribelSocial His Tesla stock is tanking &amp; I think Musk is seeking to play a big part in manipulating public opinion. He is another smart guy who doesn't know how to fit in with normal society. So why not join the Maga cult,2
2022-11-26 20:58:20+00:00,Jitendr07778918,"@StephenKing So he will change the way americans think of democracy &amp; in 2 years, they'll come back to Trump or Ron DeSantis. Tesla is a car that people use, twitter is a public opinion for free speech &amp; you aren't required to change the way how people think about constitution or democracy.",2
2022-11-26 20:39:58+00:00,PlaguedoctorXTZ,@Thischick85 @DeePSea_Tweetin @MichaelEHayden @FiskerInc @PolestarCars Luckily there are a lot of options. I came from sports cars so tesla was the obvious option since lucid is $$$$. The VW and Hyundai EV suvs are really nice commuters. I still think tesla is the best option overall but that’s obviously just an opinion.,0
2022-11-26 19:07:57+00:00,Crypto_Bruns,"@Johanpuff @vanessasierra00 Probably or probably not.
At this point in time we cannot say for sure if the mentioned phone would be something out of this world.
And tbh with you don’t think Tesla that revolutionary but this is my own opinion",1
2022-11-26 17:59:31+00:00,Gsm824,"@Bluemke329 @AdamKinzinger The truck is gonna be awesome. BTW, do you think there'd be a F150 Lightning without the threat of a Tesla truck? I don't, but that's just my opinion.",0
2022-11-26 17:48:35+00:00,PatOShea,"@StephenKing @truth_tesla Your opinion was exactly what they said about him before he disrupted the space and automotive industries. I guess we'll see how this ages, but I think the western world will live on Twitter in 3-5 years like the Chinese do with WeChat. He loses pts for style, but not results.",2
2022-11-26 17:36:29+00:00,PatriotMike86,"@laredo_rg @CollinRugg I don’t want a tesla…so I don’t own one. 

I do think privacy is an issue with apple and most big tech. Elon allowing people to think and speak their opinions is huge in the tech environment. I will want his phone, so I will buy the phone.",0
2022-11-26 17:31:47+00:00,BryanDePlorable,"@StephenKing Stephen, he did the same thing with Tesla 😜  As a writer I would think freedom of opinion without violence would be more popular…..",1
2022-11-26 17:02:06+00:00,Avysarigger,"@28delayslater Personally I think you went a bit sideways with the criticism. Like if the Tesla community went actual cult, you kinda went actual toxic. But that's just my opinion, and you are obviously allowed to speak your mind. I just hope you won't turn into a Greg Wester 2.0",2
2022-11-26 17:01:33+00:00,estate_nova,"@contessa6501 FYI, that's not what MAGA stands for or what most think of it. And yes, I hear myself. Fortunately, I am free to say what I think and I think Elon Musk has poor business judgement insulting his ""liberal"" customer base. If you are offended by my opinion...oh well, buy a Tesla.",2
2022-11-26 15:06:35+00:00,PiGuy19,"@GuyDealership @Joe43500107 I’ve followed you for a while. As a pro-Tesla dude, I generally think you’ve been pretty balanced in your Tesla coverage/opinions.",0
2022-11-26 13:21:14+00:00,TNtoMI_snowgirl,"@Lamna_nasus @elonmusk @stillgray I think the opposite, but I support your right to express your preference.  I never wanted to support Tesla before, but now I do!  You opinion vs. my opinion.  That should be the American way.  No violence.",0
2022-11-26 10:26:46+00:00,ofa_Jeremy,@beliefclinic @Wiseronenow @Ojeda4America Read what exactly? That some other people think highly of Elon? First question: do those people STILL think highly of him? Second question: why would I form my opinion of Elon based on what others say? Third question: how is your response relevant to the founding of Tesla?,1
2022-11-26 10:22:24+00:00,fiveyearwaruk,"@NoerholtDK @ojuarez @Integrity4mkts @gwestr @elonmusk Volvo did rank higher in Europe until this year and the margins are thin. Teslas perform exceptionally well in those tests. 

Like Musk says lidar isn't necessary, Volvo think it is. Just a difference of opinion in an emergent field. Dude gives various compliments to Tesla",1
2022-11-26 01:25:44+00:00,lemon_jackJoe,"@AalbertMonna @Reuters I've the same opinion 1 year ago,i'm not sure Tesla has problem or not,but when you see these news more and more,you've to think the real reason.there are also 3 accidents in Taiwan,one is link with Lin Zhi Ying,he is a professional driver.he would not make low fault.but got.",1
2022-11-26 00:20:13+00:00,JoanEdgemere98,@MrAndyNgo @elonmusk @crimethinc @Tesla Sick...and notice it is the left that is violent. You disagree with an opinion and you think violence is the answer. You and this kind of thinking is the problem,2
2022-11-26 00:05:13+00:00,khempgautam,"@disclosetv Apparently, you took @liz_wheeler 's suggestion too seriously. I think that was Elon's 'I guess' opinion and he didn't really mean it. Tesla is just too different a brand than what you could think of for a smartphone company.",1
2022-11-25 15:50:55+00:00,SSSultz24,"@WholeMarsBlog when do you think Tesla will remove or reduce the steering wheel ""nag"" in #FSDBeta to prove human attentiveness? Is there a specific version or milestone needed, in your opinion?",1
2022-11-25 05:54:15+00:00,agha_jamshed,@GergelyOrosz I think the standard auto pilot alone makes it superior to all other options. EM however is a different story. I think democrats conflict with Tesla is mostly a union issue in my opinion and EM takes it personally!,0
2022-11-24 19:03:01+00:00,sslcincy,"@WR4NYGov @DoctorJack16 Between them I don’t think blocking is a healthy method, Tesla bulls can argue/duke out different opinions, nothing wrong that way. I am with Warren on this one",2
2022-11-24 18:59:48+00:00,Kropotkinbaklng,"@Monkey99767636 @ThrottleMerlin @Timcast @elonmusk That's because his ""opposing opinion"" is that he wishes death on people not for what they think but because they're LGBT, and encourages it. So I'd love for him to choose to keep driving his dangerous lithium bomb of a car. If Musk is a genius and Tesla is good he'll be fine.",2
2022-11-24 18:54:40+00:00,jorden_fay,"@flopinthebox @Tesla I think free speech and contesting corporate/government censorship is pretty high priority, maybe that’s why it was the first amendment and not the 12th.Just my opinion though.What about the 40+ B sent to Ukraine of OUR money that was laundered back for bribes to Democrats by FTX",1
2022-11-24 15:34:08+00:00,Ff4634,"@loveusa2018 @MattBinder @elonmusk @PayPal @SpaceX @Tesla @boringcompany No, I think Elon buys twitter in the hope that twitter will bring him some public opinion help, which will help all of Elon's industries, I have seen people say that Elon may participate in the next president election, if so twitter could play a big role",1
2022-11-24 14:48:18+00:00,ItsBenPete,"@SanderPit95 @flolesch @PeterZeihan Possibly. I just think, to his credit, he can't possibly know the details of Tesla's progress, with all the other macro subjects he studies. But if that's the case, he needs to refrain from sharing such opinions as fact. He's consistently wrong.",2
2022-11-24 13:49:27+00:00,JackWhi95926970,"@elonmusk I’m not into Electrc cars , but do enjoy hybrids like my NSX, be cool if you offered hybrids with a little more flare, personally I think Tesla are boring, just my opinion, I would like my parents to have one that could help them drive at night",2
2022-11-24 12:48:03+00:00,jnestor5,Happy Thanksgiving.  I’m thankful for Elon Musk taking time from Tesla and SpaceX to buy this Twitter platform and restoring the free expression of opinions.  Free expression over group think.  Thank you @elonmusk,0
2022-11-24 06:02:06+00:00,Viomnz,It's strange because someone or an organization made the website is called https://t.co/aQoZCrRMUg. because I never seen that website until today. I think US government want to know more about Nikola Tesla through my professional opinion because I solved Nikola Tesla's stuff.,1
2022-11-24 05:18:41+00:00,JamesStocks1776,"@HedgeyeIndstrls @jasondebolt @forwardcap @TroyTeslike @truth_tesla @TeslaPodcast @teslaeconomist not sure - but they've been right re teslas demand &amp; profitability with great accuracy in predicting eps. they've been correct on model 3/Y sales having such high volume so I value their opinion

Curious what u think the upper bound for Model 3/Y/CT sales are/will be? + compact?",0
2022-11-24 01:52:13+00:00,j_roc_geo,@wanda_hudson @TSLAFanMtl @elonmusk @BillyM2k Seems like some people are finally seeing what he had in mind. Some still think it was a bad idea. Personal I am of the opinion that the Twitter purchase will be hugely helpful for Tesla in the long run.,0
